index,rating,comment
263400,1.0,"Kompetenter Arzt, freundliche Atmosphäre, verständliche Erklärungen.  Ich fühlte mich hier gut aufgehoben"
213186,6.0,"Ich kam mit starken Schmerzen in diese Praxis, erstens waren die Empfangsdamen genervt, unfreundlich und ich hatte das Gefühl das sie mich ungern aufnehmen. Ich saß nicht lange im Wartezimmer, das ist auch das einzige positive an diesem Arztbesuch gewesen. Der Arzt hat sich überhaupt keine Zeit genommen, ist während ich mein Anliegen erzählt habe ans Tel. gegangen. Ultraschall hat 10 Sek. gedauert am Ende sagte er mir das ich nichts habe. War danach bei einem anderen und ich hatte Nierensteine!"
392654,1.0,"Nach Empfehlung durch meinen Hausarzt bin ich zur Praxis von Prof. Gerharz gekommen. Rezidiv nach radikaler Prostatektomie. Schon nach dem ersten Gespräch hatte ich das Gefühl hier sehr gut aufgehoben zu sein, was sich bei den weiteren Besuchen auch absolut bestätigt hat. Ein sehr netter Arzt der sich Zeit für seine Patienten nimmt und eine sehr verständliche und ausführliche Beratung/Diagnostik durchführt. Und das als normaler Kassenpatient. ""Chapeau""  Daher meinen verschärften Dank an Prof Gerharz und seinem Praxis-Team. Sehr Empfehlenswert."
394233,1.0,"Nachdem ich mich von meiner ""alten"" Frauenärztin einfach nur im Stich gelassen fühlte bin ich froh das ich nach dem ersten Besuch bei Frau Dr. Taschner sofort Vertrauen zu ihr fassen konnte. Sie hat sich sehr viel Zeit genommen und mich wirklich gründlich untersucht. Bin sehr zufrieden. Genau so sollte eine Ärztin sein."
60909,1.0,"Mein Problem :nagelpilz  Hatte bereits 1 Jahr Behandlung bei anderem Hautarzt hinter mir ...alles erfolglos , dafür teuer ....<br />
Bin in totaler Verzweiflung zu dr. Messer gegangen u habe heute nach da. 2 Monaten wieder ziemlich schöne Fuesse !!  Außer fachlicher Kompetenz bekommt man bei Dr. Messer Aufmerksamkeit, Freundlichkeit und Zeit.....<br />
Unbedingt weiter zu empfehlen !!"
72769,1.0,"Nette und kompetente Ärztin, man fühltsich dort sehr gut aufgehoben."
140602,1.0,Herr Rothe hat sich sehr viel Zeit für die Behandlung genommen und ausführlich beraten und Hintergründe erklärt. Habe mich gut aufgehoben gefühlt.
363555,1.0,"Ab den 1. Termin bei Prof. Dr. Steinert habe ich mich sehr gut aufgehoben gefühlt. Sein Personal ist durchweg hilfsbereit und freundlich. Prof. Dr. Steinert nimmt einem, durch seine ruhige Art jegliche Angst. Schon nach der OP hatte ich ein unglaubliches Ergenbnis, mit dem ich nie gerechnet habe - trotzdem ich noch ca. 6 Liter Flüssigkeit in den Beinen hatte - ich bin auf die 2. OP gespannt. Ich kann Prof. Dr. Steinert nur weiterempfehlen."
356571,1.0,Ich bin mit Frau Dr. Leuwer sehr zufrieden und werde ganz sicher weiter Ihre Patientin bleiben.
10141,6.0,"Die Praxis ist  telefonisch garn nicht erreichbar.<br />
Unfreundliches Personal ist in dieser Praxis noch nicht genug man wird beleidigt und angeschrien.<br />
Die Empangsdame  kann kaum Deutsch und wird sehr unfreundlich  wenn man etwas nicht verstanden hat ( mit russisch kommt man besser in der Praxis  vorran ).<br />
Ich habe 40 min in der Schlange gewartet um einen Termin zu bekommen. Die Patienten nehmen keine Rücksicht auf die anderen, schupsen und schreien.<br />
Die Behandlung war auch nur oberflächig , obwohl ich starke schmerzen hatte,  nach dem Arzt besuch habe ich mich verarscht gefühlt."
304337,5.0,"Die Ärztin legt ein äußerst abweisendes Verhalten an den Tag, dabei bin ich beileibe keine anstrengende Patientin. Die Sprechstundenhilfen sind offenbar über Struktur und Arbeitsabläufe der Praxis nicht ausreichend informiert - ich erhielt von ihnen gleich zwei falsche Infos. Wer nur kleine Zipperlein behandeln lassen möchte oder nur eine Überweisung braucht, kommt mit dieser Praxis womöglich noch zurecht. Aber wer starke Beschwerden hat bzw. ernsthaft krank ist, sollte sich an eine/n kompetetentere/n und vertrauensvollere/n Arzt/Ärztin wenden."
105691,1.0,"Frau Dr. med. K. Gerlach ist endlich mal eine sehr kompetente und freundliche Arztin, der sich auch viel Zeit für ihre Patienten nimmt. Die Praxis ist sehr gut und modern ausgestattet ich habe mich dort sehr wohl gefühlt. Der Besuch hat sich gelohnt da dort ein umfangreicher Audio-Test gemacht wurde. Man hat mir doert von A-Z alles genau erklärt so das ich nun regelmäßig dort him gehe. Vieln Dank. :-)"
5219,1.0,Sehr netter und fachlich sehr kompetenter Kinderarzt. Geht auf alle Fragen der Mütter ein und ist sehr verständnisvoll. Würde die Praxis immer weiterempfehlen.
250702,1.0,"Frau Dr. Schründer ist eine hervorragende, sehr herzliche Ärztin.<br />
Ich kann ihre Praxis uneingeschränkt weiterempfehlen. <br />
Ihr Praxisteam ist sehr gut Organisiert, was sich in den kurzen Wartezeiten wiederspiegelt. <br />
<br />
Sehr ansprechende Praxisräume. <br />
<br />
Wir sind rundum zufrieden."
195837,6.0,man wird sehr unfreundlich behandelt und völlig falsch diagnostiziert
320652,1.0,"Freundliches und zuvorkommendes Personal, freundliches Ambiente, schmerzfreie Behandlungen, angemessenes Preis-/ Leistungsverhältnis. Wohne in Nürnberg und lass mich nur dort behandeln."
407142,1.0,"1. Super Diagnosen.<br />
2. Erfolgreiche Therapie.<br />
3.Überlegtes Vorgehen.<br />
4. Vergißt nichts und fragt nach.<br />
Kann man nur empfehlen."
172844,1.0,"Ich kam über eine Empfehlung, da ich immer wieder Probleme mit den Nebenhöhlen hatte, diese oft entzündet waren und ich 3 HNOs vorher durch hatte ohne Erfolg. Als dann erkannt wurde, dass dringend gehandelt werden musste, bekam ich sofort einen OP Termin. Die Nasenscheidewand wurde begradigt und die Nase Selbst ebenfalls gerader gemacht. Bereits nach einem Tag konnte ich durch die Nase atmen und nach 5 tagen war ich wieder arbeitsfähig. Ich finde diese Tatsache unglaublich, da ich von einigen Bekannten von KOmplikationen und Schmerzen gehört habe. Schmerzen? Welche Schmerzen."
294009,1.0,"Fantastisch!  Ohne Termin sofort Hilfe bekommen.<br />
Habe noch nie so eine freundliche und hilfsbereite Praxis kennengelernt!<br />
Könnte besser nicht sein!"
31956,6.0,Schließe mich meinen Vorrednern an!
323383,1.0,"Dr. Kämpfe erklärt die Behandlung so, dass man sie auch versteht. Er nimmt sich Zeit, alle Fragen zu beantworten, ist aufmerksam und hört zu. Die Behandlung ist zielorientiert, die Praxis sehr gut organisiert, das Personal freundlich. Die Wartezeiten sind vertretbar. Dr. Kämpfe ist zu 100 Prozent weiter zu empfehlen."
395491,1.0,"Extrem kompetente Diagnostik und Schulterchirurgie, sehr sympathisches Auftreten.<br />
Auch das organisatorische Umfeld passt. Sowohl menschlich, als auch technisch. <br />
Die OP verlief sehr gut und die Voraussagen sind fast auf den Tag genau eingetroffen. Ich würde meine Schulter nur noch in seine Hände legen."
303729,1.0,Im Rahmen eines akuten Problems hat Hr. Dr. Friedrichs mich gut und ausführlich beraten und mir damit sehr geholfen.
235517,1.0,"Meine Kinder sind nun groß, aber sie wollen immer noch zu Fr.Dr.Zafirov, weil sie sich einfach gut von ihr betreut fühlen.Sie ist uns allen sehr ans Herz gewachsen und zählt eher zu einem Familienmitglied, denn zu einem Arzt.Wir Eltern lassen uns auch sehr gerne von ihr behandeln.Für jede Frage hat sie stets Zeit.Einmalig eben!"
315823,5.0,"Ihre Ansichten und Methoden sind sehr altbacken. Sie ist sehr freundlich und stellt schnell einen Krankenschein aus, aber wenn man wirklich Krank ist würde ich einen anderen Arzt aufsuchen."
202158,1.0,"Ich bin seit mehreren Jahren Patientin und bin sehr zufrieden. Das Praxisteam ist außerordentlich freundlich und Frau Dr. Bräuker auch. Es war auch nie ein Problem, meine kleine Tochter mitzunehmen. Frau Dr. Bräuker ist sehr einfühlsam und nimmt sich Zeit für ihre Patienten. Ich fühle mich dort gut aufgehoben."
396257,1.0,"Herr Dr. Preßler machte einen kompetenten, souveränen und gleichzeitig entspannten Eindruck, und nahm sich sehr viel Zeit um auf individuelle Fragen und Bedenken einzugehen. Er ergriff dabei auch selbst Initiative um Befunde und Laborwerte ausführlichst und verständlich zu erläutern, um dem Patienten nicht nur eine Zusammenfassung der Befunde zu geben, sondern auch auf die Bedeutung der gemessenen Werte einzugehen. <br />
<br />
Die Praxis selbst macht mit ihrer Ausstattung einen modernen Eindruck, die Untersuchungen wurden professionell und mit zahlreichen Erläuterungen in Ruhe durchgeführt.<br />
<br />
Man fühlt sich bei Herr Dr. Preßler und seinem Kollegen Herr Haslbauer sehr gut aufgehoben. Sie machen den Eindruck, dass Sie Spaß an Ihrem Beruf haben, und den Patienten als Individuum anerkennen."
62753,1.0,"Ich kann die negativen Bewertungen überhaupt nicht nachvollziehen. Ich war das 1. Mal bei Herrn Dr. Thiers und er war ausgesprochen freundlich und wirkte sehr kompetent. Er nahm sich ausreichend Zeit, mich über die Krankheit zu informieren. Er verschrieb mir eine Salbe, die mir gut geholfen hat. Im Wartezimmer musste ich keine 10 Minuten sitzen, schon kam ich dran. Die Arzthelferinnen waren auch sehr freundlich. Der einzige Kritikpunkt, den ich hätte, ist die lange Wartezeit auf einen Termin. Ich habe für meinen Termin im April im Februar anrufen müssen, was aber daran liegt dass die Praxis jeden Tag mit sehr vielen Patienten ausgelastet und gut besucht ist, auch das Wartezimmer war voll. Also Dr. Thiers hat wirklich sehr viele Patienten und ich war auch zufrieden und ich war schon bei einigen Ärzten. Ich kann mir nicht erklären, wie es zu den schlechten Bewertungen kommt, ich kann nur sagen, dass ich die Praxis und Herrn Dr. Thiers empfehlenswert finde."
310856,2.0,Ich bekam im märz 2012 von ihm ein neues Kniegelenk eingesetzt und bin zufrieden
205221,1.0,Dr. Nisafi ist sehr einfühlsamer und kompetenter Arzt. Er erzählt einem was man nicht bräuchte und bietet sogar tolle Alternativen an. Top Leistung.
231068,1.0,"Nach einer monatelangen Odyssee zu Orthopäden und Proktologen hat mir Frau Dr. Laukens nach einer gründlichen körperlichen Untersuchung meine Steißbeinentzündung weggespritzt und damit verschwanden auch, wie Frau Laukens vorausgesagt hatte, meine Beschwerden an den Hämorrhoiden. Diesen Zusammenhang negierte bis dahin jeder Facharzt! Vielen Dank!"
12539,2.0,"Bin schon seit Jahren bei Dr. Leps und kann nur sagen, das er der beste Arzt (auf seinem Gebiet) in Moabit ist. Er ist immer freundlich aber auch konsequent. Bin sehr zufrieden."
339832,1.0,"Alles perfekt. Freundlich, diskret, engagiert. Man fühlt sich gut aufgehoben."
105006,1.0,"Also über Dr. Leonhard selber kann man wirklich nichts negatives sagen. Er ist sehr kompetent und nimmt sich Zeit.<br />
Was ich nicht verstehen kann ist, dass die es nicht auf die Reihe bekommen ein Rezept fertig zu haben. Man ruft extra vorher an und sagt das man vorbeikommt das abholt und dann muss das noch unterschrieben werden. Und man wartet dann nicht 2 Minuten sondern 20. Das ist für mich ein ganz schlechter Service bzw. Organisation."
215736,5.0,"Leider finde ich weder Dr. Schiffgen, noch Frau Dr. Emmerich sonderlich sympathisch. Beide nehmen sich sehr wenig Zeit, machen auch nicht den Eindruck als würde ihnen Ihre Arbeit Spaß machen. Fragen kann man eigentlich kaum stellen, da sie so schnell wie das Kind untersucht wurde auch wieder weg sind. Sehr schade. Haben nun gewechselt und sind mit unseren neuen Ärztin super zufrieden und glücklich das man dort ernst genommen wird und sich auch eine gewisse Zeit nimmt uns"
265602,6.0,"Diese Ärztin kann ich keinem weiterempfehlen.<br />
Sie nimmt sich jedes Mal nur 2 Minuten Zeit und macht sich lächerlich wenn man fragen hat. Außerdem redet sie bei offener Tür, sodass jeder mithören kann. Zur Schwangerschaftsbetreung: nimmt sich absolut wenig Zeit. Will einem nicht mal in der 18. Ssw sagen obs ein Junge oder ein Mädchen wird. Bietet 3d ultraschal zwar an leht es aber ab wenn man danach fragt. Gibt ungerne Bilder. Was soll man mehr sagen, nie wieder.."
247397,1.0,"Sehr gutes Management um Abläufe zu organisieren. Trotz vollem Warteraum<br />
nimmt sich Dr. med. Braun die Zeit für eine kompetente Analyse. Er hört zu <br />
was seine Patienten bewegt und leistet deshalb schnell und unkompliziert Hilfe bei akuten Schmerzen. Ich fühle mich gut und gründlich behandelt.<br />
<br />
Man kann für diese Praxis nur eine positive Weiterempfehlung aussprechen."
295069,1.0,"Die Ärtzin nimmt sich immer Zeit, um alles sehr gründlich zu erklären."
364915,1.0,"nimmt sich Zeit zum Erklären, mein fünfjähriger Sohn und ich haben uns sehr gut behandelt und aufgehoben gefühlt."
302404,1.0,"Frau Dr. Feilke ist eine sehr engagierte Orthopädin, die nicht gleich aufgibt, sondern gründlich nach den Ursachen für Schmerzen sucht!"
156359,1.0,Ich war schon bei 3 Ärzten die alle keine Ahnung hatten er hingegen wusste von Anfang an was der Fall war und hat mir sehr gut weitergeholfen er ist empfehlenswerteste Arzt bei dem ich je war
75347,1.0,"ich wollte meine Pigmentflecken ohne einen Termin untersuchen lassen und habe die Praxis früh morgens aufgesucht. An der Tür stand ein Schild, dass nur bestellte Patienten behandelt würden.<br />
<br />
Am Tresen wurde mir mitgeteilt, dass nur der Fleck, den ich als kritisch befand untersucht werden könne. Das sah die Ärztin dann anders. Sie hat sich Zeit genommen und alle Pigmentflecken untersucht und bei der Untersuchung auch erklärt, wann sie einen Fleck als kritisch betrachten würde und wann nicht. Ich habe zusätzlich eine Aufklärung über Standardimpfungen bekommen.<br />
<br />
Die Praxis machte einen sauberen Eindruck. <br />
<br />
Ich habe insgesamt ein positives Bild."
57653,1.0,Sehr angenehme Atmosphäre in der Praxis. Der Arzt nimmt sich viel Zeit für den (Kassen-) Patienten und arbeitet sehr ruhig und gründlich. Vielen Dank für die gute Behandlung!
409544,1.0,"Ich war heute das erste mal in der Praxis von Dr Morschheuser. Die Praxis macht einen sehr moderen und freundlichen Eindruck. Die Arzthelferinen empfingen mich mit einem Lächeln und ich wurde direkt untersucht. <br />
Dr. Morschheuser hat sich sehr viel Zeit für mich genommen und alles genauestens erklärt. Ein notwendiges CT hat er innerhalb kürzester Zeit für mich arrangiert. <br />
Ich fühle mich bei Ihm und seinem Team bestens aufgehoben."
91285,1.0,"Mit einer Überweisung meines ""Hauszahnarztes"" zum Facharzt für Oralchirurgie und Implantologie, Herrn Dr. G. Brandt, lernte ich eine für mich bis dahin unbekannte und beeindruckende Art der zahnärztlichen Versorgung kennen. Zielstellung war eine Implantat-und prothetische Neuversorgung meines Ober-und Unterkiefers.Die Ausgangssituation stellte aufgrund bei mir festgestelltem fortschreitenden Knochenabbaus für Dr. Brandt eine in der Tat große Herausforderung dar. Einhergehend mit absolut professioneller Aufklärung über alle notwendig durchzuführenden Arbeiten, von der Knochentransplantation, der Implantatversorgung über die Versorgung mit ästhetischen Provisorien bis hin zur Beratung, welche Zahnkronen für mich geeignet waren, erfolgte die Behandlung über geraume Zeit mit einem positiven Resultat, welches alle meine Erwartungen bei weitem übertraf.<br />
Für dieses bestmögliche Ergebnis zog Dr. Brandt auf Teilgebieten der Kieferchirurgie spezialisierte Fachärzte hinzu und in enger Zusammenarbeit mit einem der Praxis angeschlossenen Dentallabor wurden hier kleine Wunder vollbracht, die allen Respekt abverlangen.<br />
Durch seine angenehm professionelle Betreuung, stets aufgebrachtem Verständnis und Freundlichkeit, wie ich es auch jederzeit vom Praxisteam erfahren durfte, wurden mir viele Sorgen und Ängste von Anfang an und über den gesamten Behandlungszeitraum genommen. Eine regelmäßige und ebenfalls professionelle Zahnreinigung erhält man in der Praxis ebenfalls.<br />
Für mich mich ein absolut bemerkenswerter Zahnarzt mit seinem Praxisteam für alle, aber vor allem für schwierige Fälle."
