text_original,text_cleaned,text_final,text_no_stopwords,target_language,language_original,rating_normalized
"Meine, mittlerweile fast 6-jährige, Erfahrung mit der Ärztin (bzw. der gesamten Praxisbelegschaft) ist sehr gut!<br />
Nicht nur mein Sohn fühlte sich von anfangan dort sehr wohl, sondern ich als Mama ebenfalls. Nun bin ich auch mit meinem zweiten Kind (9 Monate) in der Praxis und es hat sich nichts geändert...<br />
- sehr einfühlsamer Umgang mit den Kindern<br />
- nimmt sich Zeit für Fragen und Probleme<br />
- versucht Termine optimal für Mutter und Kind zu legen (KiTa, Schlafzeiten etc.)<br />
- keine langen Wartezeiten (auch nicht bei Terminvereinbarungen)<br />
Ich bin super zufrieden und kann sie nur jedem weiterempfehlen!!!","Meine, mittlerweile fast 6-jährige, Erfahrung mit der Ärztin bzw. der gesamten Praxisbelegschaft ist sehr gut!br  Nicht nur mein Sohn fühlte sich von anfangan dort sehr wohl, sondern ich als Mama ebenfalls. Nun bin ich auch mit meinem zweiten Kind 9 Monate in der Praxis und es hat sich nichts geändert...br  - sehr einfühlsamer Umgang mit den Kindernbr  - nimmt sich Zeit für Fragen und Problemebr  - versucht Termine optimal für Mutter und Kind zu legen KiTa, Schlafzeiten etc.br  - keine langen Wartezeiten auch nicht bei Terminvereinbarungenbr  Ich bin super zufrieden und kann sie nur jedem weiterempfehlen!!!","Meine, mittlerweile fast 6-jährige, Erfahrung mit der Ärztin bzw. der gesamten Praxisbelegschaft ist sehr gut!br  Nicht nur mein Sohn fühlte sich von anfangan dort sehr wohl, sondern ich als Mama ebenfalls. Nun bin ich auch mit meinem zweiten Kind 9 Monate in der Praxis und es hat sich nichts geändert...br  - sehr einfühlsamer Umgang mit den Kindernbr  - nimmt sich Zeit für Fragen und Problemebr  - versucht Termine optimal für Mutter und Kind zu legen KiTa, Schlafzeiten etc.br  - keine langen Wartezeiten auch nicht bei Terminvereinbarungenbr  Ich bin super zufrieden und kann sie nur jedem weiterempfehlen!!!",mittlerweile fast 6-jährige erfahrung bzw gesamten praxisbelegschaft gut sohn fühlte anfangan wohl mama ebenfalls zweiten kind monate geändert ... einfühlsamer umgang kindernbr nimmt zeit fragen problemebr versucht termine optimal mutter kind legen kita schlafzeiten etc.br langen wartezeiten terminvereinbarungenbr super zufrieden weiterempfehlen,de,de,0.8333333333333333
"Dr. Zehrfeld ist ein sehr netter, vertrauenswürdiger und kompetenter Frauenarzt. Ich bin schon seit 6 Jahren seine Patientin und kann ihn nur weiter empfehlen. Kurze Wartezeiten, nettes Praxisteam, gute Location, U-Bahn Station erreicht man in 2 Minuten. Bei dem Dr. Zehrfeld fühle ich mich wohl und sicher. Empfehlenswert!","Dr. Zehrfeld ist ein sehr netter, vertrauenswürdiger und kompetenter Frauenarzt. Ich bin schon seit 6 Jahren seine Patientin und kann ihn nur weiter empfehlen. Kurze Wartezeiten, nettes Praxisteam, gute Location, U-Bahn Station erreicht man in 2 Minuten. Bei dem Dr. Zehrfeld fühle ich mich wohl und sicher. Empfehlenswert!","Dr. Zehrfeld ist ein sehr netter, vertrauenswürdiger und kompetenter Frauenarzt. Ich bin schon seit 6 Jahren seine Patientin und kann ihn nur weiter empfehlen. Kurze Wartezeiten, nettes Praxisteam, gute Location, U-Bahn Station erreicht man in 2 Minuten. Bei dem Dr. Zehrfeld fühle ich mich wohl und sicher. Empfehlenswert!",dr. zehrfeld netter vertrauenswürdiger kompetenter frauenarzt schon seit jahren empfehlen kurze wartezeiten nettes praxisteam gute location u-bahn station erreicht minuten dr. zehrfeld fühle wohl sicher empfehlenswert,de,de,0.8333333333333333
"Dr. Schmeling wurde mir von 2 verschiedenen Orthopäden für meine Operation empfohlen. Dies konnte er auch bei mir bestätigen. Er hat das Kreuzband und die beiden Minisken top operiert, sich zeit genommen und mir alle fragen beantwortetich kann ihn auch nur weiter empfelen!!!","Dr. Schmeling wurde mir von 2 verschiedenen Orthopäden für meine Operation empfohlen. Dies konnte er auch bei mir bestätigen. Er hat das Kreuzband und die beiden Minisken top operiert, sich zeit genommen und mir alle fragen beantwortetich kann ihn auch nur weiter empfelen!!!","Dr. Schmeling wurde mir von 2 verschiedenen Orthopäden für meine Operation empfohlen. Dies konnte er auch bei mir bestätigen. Er hat das Kreuzband und die beiden Minisken top operiert, sich zeit genommen und mir alle fragen beantwortetich kann ihn auch nur weiter empfelen!!!",dr. schmeling wurde verschiedenen orthopäden operation empfohlen konnte bestätigen kreuzband beiden minisken top operiert zeit genommen fragen beantwortetich empfelen,de,de,0.8333333333333333
Der Arzt hat meinen MRT Bericht überflogen und mich dann zum Neurologen überwiesen. Bin dann zu einen anderen Orthopäden gegangen der mir persönlich empfohlen wurde. Der Arzt hat sich viel Zeit genommen und konnte mir durch eine kleine Op weiterhelfen.Dr Haugwitz ist immer kurz angebunden gewesen. Dort gehe ich nie wieder hin,Der Arzt hat meinen MRT Bericht überflogen und mich dann zum Neurologen überwiesen. Bin dann zu einen anderen Orthopäden gegangen der mir persönlich empfohlen wurde. Der Arzt hat sich viel Zeit genommen und konnte mir durch eine kleine Op weiterhelfen.Dr Haugwitz ist immer kurz angebunden gewesen. Dort gehe ich nie wieder hin,Der Arzt hat meinen MRT Bericht überflogen und mich dann zum Neurologen überwiesen. Bin dann zu einen anderen Orthopäden gegangen der mir persönlich empfohlen wurde. Der Arzt hat sich viel Zeit genommen und konnte mir durch eine kleine Op weiterhelfen.Dr Haugwitz ist immer kurz angebunden gewesen. Dort gehe ich nie wieder hin,mrt bericht überflogen neurologen überwiesen orthopäden gegangen persönlich empfohlen wurde zeit genommen konnte kleine weiterhelfen.dr haugwitz immer kurz angebunden gehe nie,de,de,4.166666666666667
Ein sehr guter und erfahrener Arzt!! Ich bin schon viele Jahre bei ihm in Behandlung und sehr zufrieden!,Ein sehr guter und erfahrener Arzt!! Ich bin schon viele Jahre bei ihm in Behandlung und sehr zufrieden!,Ein sehr guter und erfahrener Arzt!! Ich bin schon viele Jahre bei ihm in Behandlung und sehr zufrieden!,guter erfahrener schon viele jahre behandlung zufrieden,de,de,0.8333333333333333
Dr Afridi macht einen sehr kompetenten Eindruck. Für mich hat er sich während der Behandlungen reichlich Zeit genommen und immer erklärt was er als nächstes tun wird. Auch die Zahnarzthelferinnen sind sehr nett und hervorkommend. Ich besuche gerne diese Praxis und kann sie auch jedem weiterempfehlen.,Dr Afridi macht einen sehr kompetenten Eindruck. Für mich hat er sich während der Behandlungen reichlich Zeit genommen und immer erklärt was er als nächstes tun wird. Auch die Zahnarzthelferinnen sind sehr nett und hervorkommend. Ich besuche gerne diese Praxis und kann sie auch jedem weiterempfehlen.,Dr Afridi macht einen sehr kompetenten Eindruck. Für mich hat er sich während der Behandlungen reichlich Zeit genommen und immer erklärt was er als nächstes tun wird. Auch die Zahnarzthelferinnen sind sehr nett und hervorkommend. Ich besuche gerne diese Praxis und kann sie auch jedem weiterempfehlen.,afridi macht kompetenten eindruck behandlungen reichlich zeit genommen immer erklärt nächstes tun zahnarzthelferinnen nett hervorkommend besuche gerne weiterempfehlen,de,de,0.8333333333333333
was soll ich sagen er ist mein Hausarzt seit Jahrzehnten ! Und das sagt doch alles.,was soll ich sagen er ist mein Hausarzt seit Jahrzehnten ! Und das sagt doch alles.,was soll ich sagen er ist mein Hausarzt seit Jahrzehnten ! Und das sagt doch alles.,sagen hausarzt seit jahrzehnten sagt,de,de,0.8333333333333333
"Keine lange Wartezeit, nettes und offenes Gespräch mit dem Arzt, Kontrolluntersuchung","Keine lange Wartezeit, nettes und offenes Gespräch mit dem Arzt, Kontrolluntersuchung","Keine lange Wartezeit, nettes und offenes Gespräch mit dem Arzt, Kontrolluntersuchung",lange wartezeit nettes offenes gespräch kontrolluntersuchung,de,de,1.6666666666666665
"Eine Frauenärztin sollte vertrauenswürdig sein und einfühlsam was in dieser Praxis leider so gar nicht der Fall war, ich wurde unfreundliche behandelt und bei Fragen die mir Persönlich sehr wichtig waren und ich teilweise auch Angst hatte nur angezickt.","Eine Frauenärztin sollte vertrauenswürdig sein und einfühlsam was in dieser Praxis leider so gar nicht der Fall war, ich wurde unfreundliche behandelt und bei Fragen die mir Persönlich sehr wichtig waren und ich teilweise auch Angst hatte nur angezickt.","Eine Frauenärztin sollte vertrauenswürdig sein und einfühlsam was in dieser Praxis leider so gar nicht der Fall war, ich wurde unfreundliche behandelt und bei Fragen die mir Persönlich sehr wichtig waren und ich teilweise auch Angst hatte nur angezickt.",frauenärztin vertrauenswürdig einfühlsam leider gar fall wurde unfreundliche behandelt fragen persönlich wichtig teilweise angst angezickt,de,de,3.333333333333333
"Meine Familie ist seit mehreren Jahren bei Frau Dr. Silke Bonowski in Behandlung. Neben einem überaus netten Team, bietet die Praxis auch eine top Beratung sowie sehr schöne Behandlungsergebnisse. Wer sich bis jetzt eher unwohl beim Zahnarzt besuch gefühlt hat, ist hier richtig. <br />
<br />
Vielen Dank und beste Grüße","Meine Familie ist seit mehreren Jahren bei Frau Dr. Silke Bonowski in Behandlung. Neben einem überaus netten Team, bietet die Praxis auch eine top Beratung sowie sehr schöne Behandlungsergebnisse. Wer sich bis jetzt eher unwohl beim Zahnarzt besuch gefühlt hat, ist hier richtig. br  br  Vielen Dank und beste Grüße","Meine Familie ist seit mehreren Jahren bei Frau Dr. Silke Bonowski in Behandlung. Neben einem überaus netten Team, bietet die Praxis auch eine top Beratung sowie sehr schöne Behandlungsergebnisse. Wer sich bis jetzt eher unwohl beim Zahnarzt besuch gefühlt hat, ist hier richtig. br  br  Vielen Dank und beste Grüße",familie seit mehreren jahren dr. silke bonowski behandlung neben überaus netten team bietet top beratung sowie schöne behandlungsergebnisse wer eher unwohl beim zahnarzt besuch gefühlt richtig vielen dank beste grüße,de,de,0.8333333333333333
"Ich bin schon seit Jahren bei Dr Hashemzadeh in Behandlung. Obwohl ich Kassenpatient bin und die Behandlungen selbst bezahlen muss. Hier bekommt man sehr schnell einen Termin, die Wartezeit zum Termin hält sich in überschaubaren Grenzen und die Diagnosestellungen und Behandlungen sind erstklassig. Absolut empfehlenswert!","Ich bin schon seit Jahren bei Dr Hashemzadeh in Behandlung. Obwohl ich Kassenpatient bin und die Behandlungen selbst bezahlen muss. Hier bekommt man sehr schnell einen Termin, die Wartezeit zum Termin hält sich in überschaubaren Grenzen und die Diagnosestellungen und Behandlungen sind erstklassig. Absolut empfehlenswert!","Ich bin schon seit Jahren bei Dr Hashemzadeh in Behandlung. Obwohl ich Kassenpatient bin und die Behandlungen selbst bezahlen muss. Hier bekommt man sehr schnell einen Termin, die Wartezeit zum Termin hält sich in überschaubaren Grenzen und die Diagnosestellungen und Behandlungen sind erstklassig. Absolut empfehlenswert!",schon seit jahren hashemzadeh behandlung obwohl kassenpatient behandlungen bezahlen bekommt schnell wartezeit hält überschaubaren grenzen diagnosestellungen behandlungen erstklassig absolut empfehlenswert,de,de,0.8333333333333333
"Leider kann ich über Herrn Dr. Siebel nichts Gutes sagen. Ich hatte Nacken-/Schulterschmerzen, die in den Arm ausstrahlten. Einen Termin hatte ich sehr schnell bekommen. Herr Dr. hörte sich meine Beschwerden an und diagnostizierte ohne jedwede Untersuchung eine Nervenentzündung. Ich bekam Schmerzmittel, Entzündungshemmer und eine Spritze. Nach einer Woche wurde es nicht besser und ich rief noch einmal an. Auch hier wieder schnell einen Termin bekommen. Ich bekam zweimal eine Wärmebestrahlung, die jedoch die Beschwerden nur leicht linderten. Also noch einmal in der Arztpraxis angerufen. Leider hätte ich erst in einer Woche einen Termin bekommen, da es Quartalswechsel war (Herr Dr. und seine Sprechstundenhilfe ist wohl damit überlastet). Ich bin dann zu einer Neurologin gegangen, weil das Ganze mir irgendwie spanisch vorkam. Diese schickte mich dann zum Radiologen, welcher meine Halswirbelsäule untersuchen sollte. Heraus kam ein Bandscheibenvorfall in der Halswirbelsäule. Herr Dr. kam leider nie auf die Idee, mich auch mal unter den CT zu legen.","Leider kann ich über Herrn Dr. Siebel nichts Gutes sagen. Ich hatte Nacken-Schulterschmerzen, die in den Arm ausstrahlten. Einen Termin hatte ich sehr schnell bekommen. Herr Dr. hörte sich meine Beschwerden an und diagnostizierte ohne jedwede Untersuchung eine Nervenentzündung. Ich bekam Schmerzmittel, Entzündungshemmer und eine Spritze. Nach einer Woche wurde es nicht besser und ich rief noch einmal an. Auch hier wieder schnell einen Termin bekommen. Ich bekam zweimal eine Wärmebestrahlung, die jedoch die Beschwerden nur leicht linderten. Also noch einmal in der Arztpraxis angerufen. Leider hätte ich erst in einer Woche einen Termin bekommen, da es Quartalswechsel war Herr Dr. und seine Sprechstundenhilfe ist wohl damit überlastet. Ich bin dann zu einer Neurologin gegangen, weil das Ganze mir irgendwie spanisch vorkam. Diese schickte mich dann zum Radiologen, welcher meine Halswirbelsäule untersuchen sollte. Heraus kam ein Bandscheibenvorfall in der Halswirbelsäule. Herr Dr. kam leider nie auf die Idee, mich auch mal unter den CT zu legen.","Leider kann ich über Herrn Dr. Siebel nichts Gutes sagen. Ich hatte Nacken-Schulterschmerzen, die in den Arm ausstrahlten. Einen Termin hatte ich sehr schnell bekommen. Herr Dr. hörte sich meine Beschwerden an und diagnostizierte ohne jedwede Untersuchung eine Nervenentzündung. Ich bekam Schmerzmittel, Entzündungshemmer und eine Spritze. Nach einer Woche wurde es nicht besser und ich rief noch einmal an. Auch hier wieder schnell einen Termin bekommen. Ich bekam zweimal eine Wärmebestrahlung, die jedoch die Beschwerden nur leicht linderten. Also noch einmal in der Arztpraxis angerufen. Leider hätte ich erst in einer Woche einen Termin bekommen, da es Quartalswechsel war Herr Dr. und seine Sprechstundenhilfe ist wohl damit überlastet. Ich bin dann zu einer Neurologin gegangen, weil das Ganze mir irgendwie spanisch vorkam. Diese schickte mich dann zum Radiologen, welcher meine Halswirbelsäule untersuchen sollte. Heraus kam ein Bandscheibenvorfall in der Halswirbelsäule. Herr Dr. kam leider nie auf die Idee, mich auch mal unter den CT zu legen.",leider herrn dr. siebel gutes sagen nacken-schulterschmerzen arm ausstrahlten schnell bekommen dr. hörte beschwerden diagnostizierte jedwede untersuchung nervenentzündung bekam schmerzmittel entzündungshemmer spritze woche wurde besser rief schnell bekommen bekam zweimal wärmebestrahlung jedoch beschwerden leicht linderten arztpraxis angerufen leider hätte erst woche bekommen quartalswechsel dr. sprechstundenhilfe wohl überlastet neurologin gegangen ganze irgendwie spanisch vorkam schickte radiologen halswirbelsäule untersuchen heraus kam bandscheibenvorfall halswirbelsäule dr. kam leider nie idee mal legen,de,de,4.166666666666667
Ich bin hochzufrieden nach Knie-TEP rechts und links . Die OP's wurden von Hr Dr Muck innerhalb 4 Monaten erfolgreich durchgeführt seitdem bin ich schmerzfrei. DANKE !,Ich bin hochzufrieden nach Knie-TEP rechts und links . Die OPs wurden von Hr Dr Muck innerhalb 4 Monaten erfolgreich durchgeführt seitdem bin ich schmerzfrei. [ID] !,Ich bin hochzufrieden nach Knie-TEP rechts und links . Die OPs wurden von Hr Dr Muck innerhalb 4 Monaten erfolgreich durchgeführt seitdem bin ich schmerzfrei. [ID] !,hochzufrieden knie-tep rechts links ops wurden muck innerhalb monaten erfolgreich durchgeführt seitdem schmerzfrei,de,de,0.8333333333333333
"Ich bin vor rund drei Jahren zu Frau Dr. Walle gekommen, mit einem Problem. Ich habe mich von Anfang an, gut bei Ihr aufgehoben gefühlt, sie hat mir zugehört, hat Ihre Meinung klar deutlich gemacht und im Endeffekt sogar die OP durchgeführt. Probleme nach der OP gab es leider auch, die keinesfalls auf die Kompetenz von Fr. Dr. Walle zurückzuführen waren und selbst da war Sie jederzeit erreichbar und hat spät abends noch aus dem Urlaub angerufen und sich gekümmert. Ich würde Sie jederzeit weiterempfehlen!","Ich bin vor rund drei Jahren zu Frau Dr. Walle gekommen, mit einem Problem. Ich habe mich von Anfang an, gut bei Ihr aufgehoben gefühlt, sie hat mir zugehört, hat Ihre Meinung klar deutlich gemacht und im Endeffekt sogar die OP durchgeführt. Probleme nach der OP gab es leider auch, die keinesfalls auf die Kompetenz von Fr. Dr. Walle zurückzuführen waren und selbst da war Sie jederzeit erreichbar und hat spät abends noch aus dem Urlaub angerufen und sich gekümmert. Ich würde Sie jederzeit weiterempfehlen!","Ich bin vor rund drei Jahren zu Frau Dr. Walle gekommen, mit einem Problem. Ich habe mich von Anfang an, gut bei Ihr aufgehoben gefühlt, sie hat mir zugehört, hat Ihre Meinung klar deutlich gemacht und im Endeffekt sogar die OP durchgeführt. Probleme nach der OP gab es leider auch, die keinesfalls auf die Kompetenz von Fr. Dr. Walle zurückzuführen waren und selbst da war Sie jederzeit erreichbar und hat spät abends noch aus dem Urlaub angerufen und sich gekümmert. Ich würde Sie jederzeit weiterempfehlen!",rund drei jahren dr. walle gekommen problem anfang gut aufgehoben gefühlt zugehört meinung klar deutlich gemacht endeffekt sogar durchgeführt probleme gab leider keinesfalls kompetenz dr. walle zurückzuführen jederzeit erreichbar spät abends urlaub angerufen gekümmert jederzeit weiterempfehlen,de,de,0.8333333333333333
